Location,Year,Month,average_monthly_rainfall
Watsonia,2016,September,3.2620689655172415
Watsonia,2017,April,3.9333333333333336
Watsonia,2017,February,1.7285714285714284
Watsonia,2017,January,1.1483870967741934
Watsonia,2017,June,0.648
Watsonia,2017,March,1.006896551724138
Watsonia,2017,May,0.7870967741935484
Williamtown,2009,April,6.540000000000001
Williamtown,2009,August,0.032258064516129045
Williamtown,2009,December,1.9806451612903226
Williamtown,2009,February,8.207142857142857
Williamtown,2009,January,0.6645161290322582
Williamtown,2009,July,1.6193548387096774
Williamtown,2009,June,3.8827586206896547
Williamtown,2009,March,1.5870967741935484
Williamtown,2009,May,4.935483870967742
Williamtown,2009,November,3.1
Williamtown,2009,October,3.0903225806451617
Williamtown,2009,September,0.6733333333333332
Williamtown,2010,April,0.8666666666666666
Williamtown,2010,August,1.7357142857142853
Williamtown,2010,December,1.7548387096774196
Williamtown,2010,February,1.207142857142857
Williamtown,2010,January,1.8258064516129033
Williamtown,2010,July,4.656000000000001
Williamtown,2010,June,4.413333333333333
Williamtown,2010,March,5.053333333333333
Williamtown,2010,May,4.1
Williamtown,2010,November,3.8200000000000007
Williamtown,2010,October,2.586206896551724
Williamtown,2010,September,0.74
Williamtown,2011,August,2.74
Williamtown,2011,December,3.85
Williamtown,2011,February,1.653846153846154
Williamtown,2011,January,1.0620689655172413
Williamtown,2011,July,7
Williamtown,2011,June,8.82
Williamtown,2011,March,1.896774193548387
Williamtown,2011,May,7.2666666666666675
Williamtown,2011,November,5.827272727272727
Williamtown,2011,October,3.3777777777777778
Williamtown,2011,September,4.0285714285714285
Williamtown,2012,April,10.379999999999999
Williamtown,2012,August,1.7935483870967743
Williamtown,2012,February,8.11578947368421
Williamtown,2012,January,2.95
Williamtown,2012,July,4.016666666666667
Williamtown,2012,June,4.572727272727273
Williamtown,2012,March,4.660869565217392
Williamtown,2012,May,3.0105263157894733
Williamtown,2012,November,1.5266666666666668
Williamtown,2012,October,0.6086956521739131
Williamtown,2012,September,0.5866666666666666
Williamtown,2013,April,5.3545454545454545
Williamtown,2013,August,0.2615384615384616
Williamtown,2013,December,0.6275862068965516
Williamtown,2013,January,9.245454545454544
Williamtown,2013,July,3.371428571428571
Williamtown,2013,June,6.178947368421053
Williamtown,2013,March,7.278260869565216
Williamtown,2013,May,3.713043478260869
Williamtown,2013,November,11.733333333333333
Williamtown,2013,October,1.4857142857142858
Williamtown,2013,September,1.0380952380952382
Williamtown,2014,April,4.626086956521739
Williamtown,2014,August,9.0875
Williamtown,2014,December,4.7043478260869565
Williamtown,2014,February,4.493333333333333
Williamtown,2014,January,0.34
Williamtown,2014,July,1.5130434782608697
Williamtown,2014,June,4.055555555555555
Williamtown,2014,March,4.495238095238096
Williamtown,2014,May,3.2608695652173916
Williamtown,2014,November,2.2960000000000003
Williamtown,2014,October,1.6916666666666669
Williamtown,2014,September,2.7600000000000002
Williamtown,2015,April,16.545454545454543
Williamtown,2015,August,1.1615384615384614
Williamtown,2015,December,3.9677419354838706
Williamtown,2015,February,2.7545454545454544
Williamtown,2015,January,5.156521739130436
Williamtown,2015,July,1.9130434782608696
Williamtown,2015,June,5.139999999999999
Williamtown,2015,March,2.246153846153846
Williamtown,2015,May,8.021052631578948
Williamtown,2015,November,2.4640000000000004
Williamtown,2015,October,2.2538461538461534
Williamtown,2015,September,6.391304347826087
Williamtown,2016,April,5.385714285714285
Williamtown,2016,August,1.7999999999999998
Williamtown,2016,December,8.428571428571427
Williamtown,2016,February,1.1172413793103448
Williamtown,2016,January,13.625806451612904
Williamtown,2016,July,1.696774193548387
Williamtown,2016,June,5.2299999999999995
Williamtown,2016,March,1.4571428571428573
Williamtown,2016,May,0.36129032258064514
Williamtown,2016,November,1.457142857142857
Williamtown,2016,October,2.406451612903226
Williamtown,2016,September,1.6600000000000001
Williamtown,2017,April,3.953333333333333
Williamtown,2017,February,2.1071428571428568
Williamtown,2017,January,2.0064516129032257
Williamtown,2017,June,9.256
Williamtown,2017,March,7.496774193548387
Williamtown,2017,May,0.37419354838709684
Witchcliffe,2009,April,0.18000000000000002
Witchcliffe,2009,August,4.993333333333334
Witchcliffe,2009,December,0.06451612903225808
Witchcliffe,2009,February,0.47407407407407415
Witchcliffe,2009,January,0.1870967741935484
Witchcliffe,2009,July,7.122580645161291
Witchcliffe,2009,June,8.7
Witchcliffe,2009,March,1.5266666666666664
Witchcliffe,2009,May,2.7935483870967737
Witchcliffe,2009,November,1.26
Witchcliffe,2009,October,0.9290322580645162
Witchcliffe,2009,September,5.726666666666667
Witchcliffe,2010,April,2.5533333333333332
Witchcliffe,2010,August,4.058064516129033
Witchcliffe,2010,December,0.6142857142857143
Witchcliffe,2010,February,0.09285714285714285
Witchcliffe,2010,January,0.03870967741935485
Witchcliffe,2010,July,7.329032258064516
Witchcliffe,2010,June,3.8533333333333335
Witchcliffe,2010,March,0.33548387096774196
Witchcliffe,2010,May,5.232258064516129
Witchcliffe,2010,November,1.086666666666667
Witchcliffe,2010,October,1.2129032258064516
Witchcliffe,2010,September,1.7142857142857142
Witchcliffe,2011,August,5.754838709677419
Witchcliffe,2011,December,0.5225806451612903
Witchcliffe,2011,February,0.03846153846153848
Witchcliffe,2011,January,0
Witchcliffe,2011,July,7.774193548387096
Witchcliffe,2011,June,4.746666666666667
Witchcliffe,2011,March,0.20645161290322578
Witchcliffe,2011,May,3.974193548387097
Witchcliffe,2011,November,1.5655172413793104
Witchcliffe,2011,October,1.8903225806451613
Witchcliffe,2011,September,4.74
Witchcliffe,2012,April,4.4
Witchcliffe,2012,August,5.451612903225806
Witchcliffe,2012,February,0.2344827586206896
Witchcliffe,2012,January,0.18709677419354842
Witchcliffe,2012,July,2.664516129032258
Witchcliffe,2012,June,8.906666666666666
Witchcliffe,2012,March,0.04516129032258064
Witchcliffe,2012,May,3.95483870967742
Witchcliffe,2012,November,2.06
Witchcliffe,2012,October,1.3225806451612903
Witchcliffe,2012,September,5.486666666666667
Witchcliffe,2013,April,0.9866666666666668
Witchcliffe,2013,August,6.748387096774193
Witchcliffe,2013,December,0.14838709677419354
Witchcliffe,2013,January,0.4903225806451613
Witchcliffe,2013,July,8.806451612903226
Witchcliffe,2013,June,5.86
Witchcliffe,2013,March,1.4774193548387098
Witchcliffe,2013,May,8.180645161290322
Witchcliffe,2013,November,1.106666666666667
Witchcliffe,2013,October,1.6580645161290324
Witchcliffe,2013,September,9.765217391304347
Witchcliffe,2014,April,0.7533333333333333
Witchcliffe,2014,August,5.180645161290323
Witchcliffe,2014,December,0.0774193548387097
Witchcliffe,2014,February,0.11428571428571427
Witchcliffe,2014,January,0.1161290322580645
Witchcliffe,2014,July,8.135483870967743
Witchcliffe,2014,June,6.800000000000001
Witchcliffe,2014,March,1.0774193548387092
Witchcliffe,2014,May,5.032258064516129
Witchcliffe,2014,November,1.6642857142857141
Witchcliffe,2014,October,1.135483870967742
Witchcliffe,2014,September,2.6782608695652175
Witchcliffe,2015,April,3.9733333333333336
Witchcliffe,2015,August,4.15483870967742
Witchcliffe,2015,December,0.4387096774193548
Witchcliffe,2015,February,0.44999999999999996
Witchcliffe,2015,January,0.006666666666666671
Witchcliffe,2015,July,4.709677419354839
Witchcliffe,2015,June,3.4551724137931035
Witchcliffe,2015,March,1.3548387096774193
Witchcliffe,2015,May,4.296774193548387
Witchcliffe,2015,November,0.3428571428571428
Witchcliffe,2015,October,1.696774193548387
Witchcliffe,2015,September,2.8000000000000003
Witchcliffe,2016,April,1.6758620689655173
Witchcliffe,2016,August,7.348387096774194
Witchcliffe,2016,December,0.8322580645161292
Witchcliffe,2016,February,0.3241379310344828
Witchcliffe,2016,January,0.7785714285714286
Witchcliffe,2016,July,7.806451612903226
Witchcliffe,2016,June,7.386206896551724
Witchcliffe,2016,March,0.5333333333333334
Witchcliffe,2016,May,6.238709677419355
Witchcliffe,2016,November,0.5499999999999999
Witchcliffe,2016,October,2.8533333333333335
Witchcliffe,2016,September,4.213793103448276
Witchcliffe,2017,April,0.24000000000000002
Witchcliffe,2017,February,0.75
Witchcliffe,2017,January,0.1483870967741935
Witchcliffe,2017,June,3.7600000000000002
Witchcliffe,2017,March,2.8967741935483873
Witchcliffe,2017,May,3.7161290322580647
Wollongong,2008,December,3.342857142857143
Wollongong,2009,April,5.406666666666667
Wollongong,2009,August,0.15483870967741936
Wollongong,2009,December,2.5333333333333337
Wollongong,2009,February,4.085714285714285
Wollongong,2009,January,0.5419354838709677
Wollongong,2009,July,1.9096774193548387
Wollongong,2009,June,5.553333333333333
Wollongong,2009,March,0.7032258064516129
Wollongong,2009,May,3.6333333333333337
Wollongong,2009,November,2.266666666666667
Wollongong,2009,October,4.5935483870967735
Wollongong,2009,September,0.5599999999999999
Wollongong,2010,April,0.5478260869565217
Wollongong,2010,August,1.4482758620689655
Wollongong,2010,December,4.180000000000001
Wollongong,2010,February,5.973913043478261
Wollongong,2010,January,1.3866666666666667
Wollongong,2010,July,1.8666666666666665
Wollongong,2010,June,4.275000000000001
Wollongong,2010,March,5.6230769230769235
Wollongong,2010,May,3.1866666666666656
Wollongong,2010,November,6.373333333333332
Wollongong,2010,October,3.1599999999999997
Wollongong,2010,September,3.52
Wollongong,2011,August,2.1225806451612903
Wollongong,2011,December,3.1419354838709683
Wollongong,2011,February,0.22857142857142854
Wollongong,2011,January,1.819354838709677
Wollongong,2011,July,7.193548387096775
Wollongong,2011,June,3.8933333333333335
Wollongong,2011,March,7.619354838709677
Wollongong,2011,May,3.0064516129032257
Wollongong,2011,November,4.926666666666667
Wollongong,2011,October,4.529032258064516
Wollongong,2011,September,3.0066666666666664
Wollongong,2012,April,4.859999999999999
Wollongong,2012,August,0.19999999999999998
Wollongong,2012,February,10.751724137931035
Wollongong,2012,January,3.916129032258065
Wollongong,2012,July,1.5677419354838709
Wollongong,2012,June,5.493333333333334
Wollongong,2012,March,7.858064516129032
Wollongong,2012,May,0.5599999999999999
Wollongong,2012,November,1.7448275862068965
Wollongong,2012,October,3.0800000000000005
Wollongong,2012,September,0.6333333333333334
Wollongong,2013,April,5.8533333333333335
Wollongong,2013,August,0.16774193548387092
Wollongong,2013,December,4.141935483870968
Wollongong,2013,January,7.774193548387093
Wollongong,2013,July,0.896774193548387
Wollongong,2013,June,10.333333333333334
Wollongong,2013,March,2.1999999999999993
Wollongong,2013,May,4.651612903225806
Wollongong,2013,November,8.453333333333333
Wollongong,2013,October,0.27096774193548384
Wollongong,2013,September,2.713333333333334
Wollongong,2014,April,2.966666666666667
Wollongong,2014,August,9.025806451612903
Wollongong,2014,December,3.5612903225806445
Wollongong,2014,February,2.0357142857142856
Wollongong,2014,January,1.8645161290322578
Wollongong,2014,July,0.08666666666666667
Wollongong,2014,June,1.4000000000000001
Wollongong,2014,March,9.36774193548387
Wollongong,2014,May,0.2709677419354839
Wollongong,2014,November,1.6344827586206898
Wollongong,2014,October,3.0258064516129033
Wollongong,2014,September,1.2466666666666668
Wollongong,2015,April,10.778571428571428
Wollongong,2015,August,7.90967741935484
Wollongong,2015,December,3.2258064516129026
Wollongong,2015,February,3.4357142857142855
Wollongong,2015,January,5.509677419354839
Wollongong,2015,July,1.7354838709677418
Wollongong,2015,June,2.2461538461538466
Wollongong,2015,March,2.3161290322580643
Wollongong,2015,May,3.903448275862069
Wollongong,2015,November,5.766666666666667
Wollongong,2015,October,0.8516129032258065
Wollongong,2015,September,1.7533333333333332
Wollongong,2016,April,1.8199999999999998
Wollongong,2016,August,3.6129032258064515
Wollongong,2016,December,1.586666666666667
Wollongong,2016,February,1.7103448275862065
Wollongong,2016,January,5.735483870967742
Wollongong,2016,July,3.4838709677419355
Wollongong,2016,June,14.55333333333333
Wollongong,2016,March,6.5870967741935464
Wollongong,2016,May,0.3161290322580645
Wollongong,2016,November,0.9533333333333335
Wollongong,2016,October,0.2
Wollongong,2016,September,1.5799999999999998
Wollongong,2017,April,2.5400000000000005
Wollongong,2017,February,4.685714285714285
Wollongong,2017,January,1.161290322580645
Wollongong,2017,June,4.177777777777779
Wollongong,2017,March,11.890322580645162
Wollongong,2017,May,1.0413793103448274
Woomera,2009,April,0.09333333333333334
Woomera,2009,August,0.16774193548387095
Woomera,2009,December,0.18709677419354842
Woomera,2009,February,0
Woomera,2009,January,0
Woomera,2009,July,0.37419354838709684
Woomera,2009,June,0.4666666666666667
Woomera,2009,March,0.2580645161290322
Woomera,2009,May,0.7096774193548389
Woomera,2009,November,1.5333333333333332
Woomera,2009,October,0.39999999999999986
Woomera,2009,September,0.42000000000000004
Woomera,2010,April,1.8333333333333337
Woomera,2010,August,0.9161290322580645
Woomera,2010,December,0.8580645161290322
Woomera,2010,February,1.223076923076923
Woomera,2010,January,0.12258064516129034
Woomera,2010,July,0.43225806451612897
Woomera,2010,June,0.15999999999999995
Woomera,2010,March,0.006451612903225809
Woomera,2010,May,0.5806451612903227
Woomera,2010,November,0.12666666666666665
Woomera,2010,October,1.1870967741935483
Woomera,2010,September,0.7666666666666665
Woomera,2011,August,0.2064516129032258
Woomera,2011,December,0.45806451612903226
Woomera,2011,February,3.7416666666666663
Woomera,2011,January,0.013333333333333343
Woomera,2011,July,0.8645161290322579
Woomera,2011,June,0.013333333333333336
Woomera,2011,March,0.5741935483870968
Woomera,2011,May,0.8709677419354837
Woomera,2011,November,0.5333333333333333
Woomera,2011,October,0.5354838709677421
Woomera,2011,September,0.22666666666666674
Woomera,2012,April,0
Woomera,2012,August,0.025806451612903222
Woomera,2012,February,0.6413793103448274
Woomera,2012,January,0.9935483870967744
Woomera,2012,July,0.15483870967741936
Woomera,2012,June,0.2666666666666668
Woomera,2012,March,1.1225806451612907
Woomera,2012,May,0.10322580645161293
Woomera,2012,November,0.48666666666666675
Woomera,2012,October,0.051612903225806445
Woomera,2012,September,0
Woomera,2013,April,0.34285714285714286
Woomera,2013,August,0.21935483870967748
Woomera,2013,December,0.11612903225806451
Woomera,2013,January,0.14193548387096774
Woomera,2013,July,0.8903225806451612
Woomera,2013,June,1.2799999999999998
Woomera,2013,March,0.4193548387096775
Woomera,2013,May,0.5483870967741934
Woomera,2013,November,0
Woomera,2013,October,0.2451612903225807
Woomera,2013,September,0.15333333333333332
Woomera,2014,April,1.7066666666666666
Woomera,2014,August,0.01935483870967742
Woomera,2014,December,0.36129032258064514
Woomera,2014,February,0.6142857142857143
Woomera,2014,January,0.1548387096774194
Woomera,2014,July,0.07741935483870968
Woomera,2014,June,0.12
Woomera,2014,March,0
Woomera,2014,May,0.18709677419354845
Woomera,2014,November,0.4533333333333334
Woomera,2014,October,0
Woomera,2014,September,0.16
Woomera,2015,April,0.7933333333333334
Woomera,2015,August,0.47096774193548396
Woomera,2015,December,0.12258064516129033
Woomera,2015,February,0
Woomera,2015,January,2.864516129032258
Woomera,2015,July,0.0967741935483871
Woomera,2015,June,0.27333333333333326
Woomera,2015,March,0
Woomera,2015,May,0.006451612903225808
Woomera,2015,November,0.38
Woomera,2015,October,0.032258064516129045
Woomera,2015,September,0.1266666666666667
Woomera,2016,April,0.03333333333333334
Woomera,2016,August,0.8903225806451612
Woomera,2016,December,0.6772727272727272
Woomera,2016,February,0.5241379310344826
Woomera,2016,January,0.012903225806451613
Woomera,2016,July,0.22258064516129028
Woomera,2016,June,1.89
Woomera,2016,March,0.7741935483870969
Woomera,2016,May,0.9451612903225804
Woomera,2016,November,0.01666666666666667
Woomera,2016,October,0.33548387096774185
Woomera,2016,September,1.5
Woomera,2017,April,1.356666666666667
Woomera,2017,February,0
Woomera,2017,January,1.664516129032258
Woomera,2017,June,0.007999999999999998
Woomera,2017,March,0
Woomera,2017,May,0.3419354838709677
Melbourne,2015,April,1.9958978723734617
Melbourne,2015,August,1.5520993452519178
Melbourne,2015,December,1.3840466374531388
Melbourne,2015,February,2.9012425281107426
Melbourne,2015,January,0.9333333333333333
Melbourne,2015,July,1.9569127676077187
Melbourne,2015,June,1.0559851438738406
Melbourne,2015,March,2.0949189360253513
Melbourne,2015,May,2.2884804410859942
Melbourne,2015,November,2.192527089267969
Melbourne,2015,October,1.6438747514039278
